1,21 Mar 2014,10:27:56,1395368876.51,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.048840,0.048141,default_timer
1,21 Mar 2014,10:27:56,1395368876.53,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025312,0.023162,default_timer
1,21 Mar 2014,10:27:56,1395368876.56,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025287,0.024119,default_timer
1,21 Mar 2014,10:27:56,1395368876.59,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025657,0.024600,default_timer
1,21 Mar 2014,10:27:56,1395368876.61,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024335,0.023019,default_timer
1,21 Mar 2014,10:27:56,1395368876.64,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.027250,0.023339,default_timer
1,21 Mar 2014,10:27:56,1395368876.67,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.030267,0.028995,default_timer
1,21 Mar 2014,10:27:56,1395368876.7,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024177,0.022841,default_timer
1,21 Mar 2014,10:27:56,1395368876.73,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.034832,0.029304,default_timer
1,21 Mar 2014,10:27:56,1395368876.76,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.027719,0.026443,default_timer
1,21 Mar 2014,10:27:56,1395368876.79,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.027472,0.024136,default_timer
1,21 Mar 2014,10:27:56,1395368876.82,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.026761,0.025583,default_timer
1,21 Mar 2014,10:27:56,1395368876.84,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025063,0.023541,default_timer
1,21 Mar 2014,10:27:56,1395368876.87,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.023882,0.022848,default_timer
1,21 Mar 2014,10:27:56,1395368876.89,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024096,0.022833,default_timer
1,21 Mar 2014,10:27:56,1395368876.91,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024012,0.022780,default_timer
1,21 Mar 2014,10:27:56,1395368876.94,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025477,0.022812,default_timer
1,21 Mar 2014,10:27:56,1395368876.97,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.027132,0.023816,default_timer
1,21 Mar 2014,10:27:56,1395368876.99,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024476,0.023252,default_timer
1,21 Mar 2014,10:27:57,1395368877.02,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.023953,0.022752,default_timer
1,21 Mar 2014,10:27:57,1395368877.04,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024457,0.023281,default_timer
1,21 Mar 2014,10:27:57,1395368877.08,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.040429,0.039244,default_timer
1,21 Mar 2014,10:27:57,1395368877.11,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024711,0.022616,default_timer
1,21 Mar 2014,10:27:57,1395368877.13,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024086,0.022826,default_timer
1,21 Mar 2014,10:27:57,1395368877.16,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.028883,0.027888,default_timer
1,21 Mar 2014,10:27:57,1395368877.19,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024027,0.022601,default_timer
1,21 Mar 2014,10:27:57,1395368877.22,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.027388,0.024073,default_timer
1,21 Mar 2014,10:27:57,1395368877.32,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.099143,0.075589,default_timer
1,21 Mar 2014,10:27:57,1395368877.42,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.105348,0.103922,default_timer
1,21 Mar 2014,10:27:57,1395368877.47,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.048348,0.044444,default_timer
1,21 Mar 2014,10:27:57,1395368877.5,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.028528,0.025201,default_timer
1,21 Mar 2014,10:27:57,1395368877.53,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.032249,0.028227,default_timer
1,21 Mar 2014,10:27:57,1395368877.57,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.036626,0.033061,default_timer
1,21 Mar 2014,10:27:57,1395368877.6,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.028489,0.027074,default_timer
1,21 Mar 2014,10:27:57,1395368877.62,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.023961,0.022522,default_timer
1,21 Mar 2014,10:27:57,1395368877.66,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.031501,0.025768,default_timer
1,21 Mar 2014,10:27:57,1395368877.68,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.026487,0.025139,default_timer
1,21 Mar 2014,10:27:57,1395368877.71,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024217,0.022772,default_timer
1,21 Mar 2014,10:27:57,1395368877.73,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024392,0.023001,default_timer
1,21 Mar 2014,10:27:57,1395368877.77,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.032361,0.029022,default_timer
1,21 Mar 2014,10:27:57,1395368877.79,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024893,0.023494,default_timer
1,21 Mar 2014,10:27:57,1395368877.82,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.023209,0.021894,default_timer
1,21 Mar 2014,10:27:57,1395368877.84,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024717,0.022119,default_timer
1,21 Mar 2014,10:27:57,1395368877.86,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.023702,0.022306,default_timer
1,21 Mar 2014,10:27:57,1395368877.89,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.025635,0.024306,default_timer
1,21 Mar 2014,10:27:57,1395368877.92,http://192.168.0.250:8305/logout.shtml?logoutflag=false,200,OK,5250,0.024693,0.023320,default_timer
