1,21  3月 2014,14:25:12,1395383112.31,http://192.168.0.250:8305/,200,OK,116,0.005778,0.005655,default_timer
1,21  3月 2014,14:25:12,1395383112.32,http://192.168.0.250:8305/,200,OK,116,0.005206,0.004904,default_timer
1,21  3月 2014,14:25:12,1395383112.32,http://192.168.0.250:8305/,200,OK,116,0.004795,0.004633,default_timer
1,21  3月 2014,14:25:12,1395383112.33,http://192.168.0.250:8305/,200,OK,116,0.005213,0.005095,default_timer
1,21  3月 2014,14:25:12,1395383112.34,http://192.168.0.250:8305/,200,OK,116,0.010269,0.009858,default_timer
1,21  3月 2014,14:25:12,1395383112.35,http://192.168.0.250:8305/,200,OK,116,0.004908,0.004786,default_timer
1,21  3月 2014,14:25:12,1395383112.35,http://192.168.0.250:8305/,200,OK,116,0.005674,0.005503,default_timer
1,21  3月 2014,14:25:12,1395383112.36,http://192.168.0.250:8305/,200,OK,116,0.005406,0.005204,default_timer
1,21  3月 2014,14:25:12,1395383112.37,http://192.168.0.250:8305/,200,OK,116,0.005522,0.005404,default_timer
1,21  3月 2014,14:25:12,1395383112.38,http://192.168.0.250:8305/,200,OK,116,0.006236,0.006107,default_timer
1,21  3月 2014,14:25:12,1395383112.39,http://192.168.0.250:8305/,200,OK,116,0.010683,0.010554,default_timer
1,21  3月 2014,14:25:12,1395383112.4,http://192.168.0.250:8305/,200,OK,116,0.010872,0.010738,default_timer
1,21  3月 2014,14:25:12,1395383112.41,http://192.168.0.250:8305/,200,OK,116,0.005085,0.004971,default_timer
1,21  3月 2014,14:25:12,1395383112.41,http://192.168.0.250:8305/,200,OK,116,0.005030,0.004921,default_timer
1,21  3月 2014,14:25:12,1395383112.42,http://192.168.0.250:8305/,200,OK,116,0.004798,0.004607,default_timer
1,21  3月 2014,14:25:12,1395383112.43,http://192.168.0.250:8305/,200,OK,116,0.004786,0.004677,default_timer
1,21  3月 2014,14:25:12,1395383112.43,http://192.168.0.250:8305/,200,OK,116,0.004742,0.004636,default_timer
1,21  3月 2014,14:25:12,1395383112.44,http://192.168.0.250:8305/,200,OK,116,0.008424,0.008312,default_timer
1,21  3月 2014,14:25:12,1395383112.45,http://192.168.0.250:8305/,200,OK,116,0.005122,0.005000,default_timer
1,21  3月 2014,14:25:12,1395383112.45,http://192.168.0.250:8305/,200,OK,116,0.004709,0.004577,default_timer
1,21  3月 2014,14:25:12,1395383112.46,http://192.168.0.250:8305/,200,OK,116,0.004967,0.004849,default_timer
1,21  3月 2014,14:25:12,1395383112.47,http://192.168.0.250:8305/,200,OK,116,0.004690,0.004582,default_timer
1,21  3月 2014,14:25:12,1395383112.47,http://192.168.0.250:8305/,200,OK,116,0.004590,0.004486,default_timer
1,21  3月 2014,14:25:12,1395383112.48,http://192.168.0.250:8305/,200,OK,116,0.009738,0.009511,default_timer
1,21  3月 2014,14:25:12,1395383112.49,http://192.168.0.250:8305/,200,OK,116,0.005367,0.005247,default_timer
1,21  3月 2014,14:25:12,1395383112.5,http://192.168.0.250:8305/,200,OK,116,0.004856,0.004746,default_timer
1,21  3月 2014,14:25:12,1395383112.5,http://192.168.0.250:8305/,200,OK,116,0.004743,0.004633,default_timer
1,21  3月 2014,14:25:12,1395383112.51,http://192.168.0.250:8305/,200,OK,116,0.004840,0.004721,default_timer
1,21  3月 2014,14:25:12,1395383112.52,http://192.168.0.250:8305/,200,OK,116,0.005003,0.004833,default_timer
1,21  3月 2014,14:25:12,1395383112.52,http://192.168.0.250:8305/,200,OK,116,0.004817,0.004705,default_timer
1,21  3月 2014,14:25:12,1395383112.53,http://192.168.0.250:8305/,200,OK,116,0.004587,0.004479,default_timer
1,21  3月 2014,14:25:12,1395383112.53,http://192.168.0.250:8305/,200,OK,116,0.004942,0.004759,default_timer
1,21  3月 2014,14:25:12,1395383112.54,http://192.168.0.250:8305/,200,OK,116,0.006735,0.006552,default_timer
1,21  3月 2014,14:25:12,1395383112.55,http://192.168.0.250:8305/,200,OK,116,0.004616,0.004510,default_timer
1,21  3月 2014,14:25:12,1395383112.55,http://192.168.0.250:8305/,200,OK,116,0.004968,0.004791,default_timer
1,21  3月 2014,14:25:12,1395383112.56,http://192.168.0.250:8305/,200,OK,116,0.004928,0.004815,default_timer
1,21  3月 2014,14:25:12,1395383112.57,http://192.168.0.250:8305/,200,OK,116,0.004784,0.004668,default_timer
1,21  3月 2014,14:25:12,1395383112.57,http://192.168.0.250:8305/,200,OK,116,0.004942,0.004711,default_timer
1,21  3月 2014,14:25:12,1395383112.58,http://192.168.0.250:8305/,200,OK,116,0.006759,0.006613,default_timer
1,21  3月 2014,14:25:12,1395383112.59,http://192.168.0.250:8305/,200,OK,116,0.004820,0.004708,default_timer
1,21  3月 2014,14:25:12,1395383112.6,http://192.168.0.250:8305/,200,OK,116,0.004768,0.004609,default_timer
1,21  3月 2014,14:25:12,1395383112.61,http://192.168.0.250:8305/,200,OK,116,0.008591,0.008476,default_timer
1,21  3月 2014,14:25:12,1395383112.61,http://192.168.0.250:8305/,200,OK,116,0.005578,0.005451,default_timer
1,21  3月 2014,14:25:12,1395383112.62,http://192.168.0.250:8305/,200,OK,116,0.004781,0.004653,default_timer
1,21  3月 2014,14:25:12,1395383112.63,http://192.168.0.250:8305/,200,OK,116,0.004837,0.004692,default_timer
1,21  3月 2014,14:25:12,1395383112.63,http://192.168.0.250:8305/,200,OK,116,0.004722,0.004613,default_timer
1,21  3月 2014,14:25:12,1395383112.64,http://192.168.0.250:8305/,200,OK,116,0.007318,0.007170,default_timer
1,21  3月 2014,14:25:12,1395383112.65,http://192.168.0.250:8305/,200,OK,116,0.005758,0.005644,default_timer
1,21  3月 2014,14:25:12,1395383112.65,http://192.168.0.250:8305/,200,OK,116,0.004571,0.004458,default_timer
1,21  3月 2014,14:25:12,1395383112.66,http://192.168.0.250:8305/,200,OK,116,0.004643,0.004534,default_timer
1,21  3月 2014,14:25:12,1395383112.67,http://192.168.0.250:8305/,200,OK,116,0.004632,0.004429,default_timer
1,21  3月 2014,14:25:12,1395383112.67,http://192.168.0.250:8305/,200,OK,116,0.004647,0.004536,default_timer
1,21  3月 2014,14:25:12,1395383112.68,http://192.168.0.250:8305/,200,OK,116,0.005548,0.005366,default_timer
1,21  3月 2014,14:25:12,1395383112.69,http://192.168.0.250:8305/,200,OK,116,0.005672,0.005429,default_timer
1,21  3月 2014,14:25:12,1395383112.7,http://192.168.0.250:8305/,200,OK,116,0.011117,0.010989,default_timer
1,21  3月 2014,14:25:12,1395383112.71,http://192.168.0.250:8305/,200,OK,116,0.005459,0.005341,default_timer
1,21  3月 2014,14:25:12,1395383112.71,http://192.168.0.250:8305/,200,OK,116,0.003784,0.003664,default_timer
1,21  3月 2014,14:25:12,1395383112.72,http://192.168.0.250:8305/,200,OK,116,0.003911,0.003782,default_timer
1,21  3月 2014,14:25:12,1395383112.72,http://192.168.0.250:8305/,200,OK,116,0.003664,0.003550,default_timer
1,21  3月 2014,14:25:12,1395383112.73,http://192.168.0.250:8305/,200,OK,116,0.003555,0.003435,default_timer
1,21  3月 2014,14:25:12,1395383112.73,http://192.168.0.250:8305/,200,OK,116,0.003684,0.003572,default_timer
1,21  3月 2014,14:25:12,1395383112.74,http://192.168.0.250:8305/,200,OK,116,0.004725,0.004618,default_timer
1,21  3月 2014,14:25:12,1395383112.74,http://192.168.0.250:8305/,200,OK,116,0.003627,0.003504,default_timer
1,21  3月 2014,14:25:12,1395383112.75,http://192.168.0.250:8305/,200,OK,116,0.005593,0.005433,default_timer
1,21  3月 2014,14:25:12,1395383112.76,http://192.168.0.250:8305/,200,OK,116,0.005473,0.005249,default_timer
1,21  3月 2014,14:25:12,1395383112.76,http://192.168.0.250:8305/,200,OK,116,0.003772,0.003621,default_timer
1,21  3月 2014,14:25:12,1395383112.77,http://192.168.0.250:8305/,200,OK,116,0.004576,0.004415,default_timer
1,21  3月 2014,14:25:12,1395383112.77,http://192.168.0.250:8305/,200,OK,116,0.003679,0.003574,default_timer
1,21  3月 2014,14:25:12,1395383112.78,http://192.168.0.250:8305/,200,OK,116,0.003806,0.003649,default_timer
1,21  3月 2014,14:25:12,1395383112.78,http://192.168.0.250:8305/,200,OK,116,0.003932,0.003812,default_timer
1,21  3月 2014,14:25:12,1395383112.79,http://192.168.0.250:8305/,200,OK,116,0.005932,0.005818,default_timer
1,21  3月 2014,14:25:12,1395383112.8,http://192.168.0.250:8305/,200,OK,116,0.003661,0.003539,default_timer
1,21  3月 2014,14:25:12,1395383112.8,http://192.168.0.250:8305/,200,OK,116,0.003672,0.003524,default_timer
1,21  3月 2014,14:25:12,1395383112.81,http://192.168.0.250:8305/,200,OK,116,0.004133,0.004016,default_timer
1,21  3月 2014,14:25:12,1395383112.82,http://192.168.0.250:8305/,200,OK,116,0.004028,0.003892,default_timer
1,21  3月 2014,14:25:12,1395383112.82,http://192.168.0.250:8305/,200,OK,116,0.004298,0.004172,default_timer
1,21  3月 2014,14:25:12,1395383112.83,http://192.168.0.250:8305/,200,OK,116,0.003846,0.003654,default_timer
1,21  3月 2014,14:25:12,1395383112.83,http://192.168.0.250:8305/,200,OK,116,0.003798,0.003679,default_timer
1,21  3月 2014,14:25:12,1395383112.84,http://192.168.0.250:8305/,200,OK,116,0.004321,0.004160,default_timer
1,21  3月 2014,14:25:12,1395383112.84,http://192.168.0.250:8305/,200,OK,116,0.003678,0.003571,default_timer
1,21  3月 2014,14:25:12,1395383112.85,http://192.168.0.250:8305/,200,OK,116,0.009565,0.009422,default_timer
1,21  3月 2014,14:25:12,1395383112.86,http://192.168.0.250:8305/,200,OK,116,0.003857,0.003621,default_timer
1,21  3月 2014,14:25:12,1395383112.87,http://192.168.0.250:8305/,200,OK,116,0.004003,0.003887,default_timer
1,21  3月 2014,14:25:12,1395383112.87,http://192.168.0.250:8305/,200,OK,116,0.003850,0.003726,default_timer
1,21  3月 2014,14:25:12,1395383112.88,http://192.168.0.250:8305/,200,OK,116,0.005202,0.005021,default_timer
1,21  3月 2014,14:25:12,1395383112.89,http://192.168.0.250:8305/,200,OK,116,0.005798,0.005661,default_timer
1,21  3月 2014,14:25:12,1395383112.89,http://192.168.0.250:8305/,200,OK,116,0.005984,0.005850,default_timer
1,21  3月 2014,14:25:12,1395383112.9,http://192.168.0.250:8305/,200,OK,116,0.008735,0.008596,default_timer
1,21  3月 2014,14:25:12,1395383112.91,http://192.168.0.250:8305/,200,OK,116,0.004954,0.004827,default_timer
1,21  3月 2014,14:25:12,1395383112.92,http://192.168.0.250:8305/,200,OK,116,0.007137,0.005531,default_timer
1,21  3月 2014,14:25:12,1395383112.92,http://192.168.0.250:8305/,200,OK,116,0.005340,0.005211,default_timer
1,21  3月 2014,14:25:12,1395383112.93,http://192.168.0.250:8305/,200,OK,116,0.004853,0.004675,default_timer
1,21  3月 2014,14:25:12,1395383112.94,http://192.168.0.250:8305/,200,OK,116,0.005517,0.005362,default_timer
1,21  3月 2014,14:25:12,1395383112.95,http://192.168.0.250:8305/,200,OK,116,0.005054,0.004932,default_timer
1,21  3月 2014,14:25:12,1395383112.96,http://192.168.0.250:8305/,200,OK,116,0.011226,0.011005,default_timer
1,21  3月 2014,14:25:12,1395383112.97,http://192.168.0.250:8305/,200,OK,116,0.005001,0.004871,default_timer
1,21  3月 2014,14:25:12,1395383112.98,http://192.168.0.250:8305/,200,OK,116,0.009784,0.009663,default_timer
1,21  3月 2014,14:25:12,1395383112.99,http://192.168.0.250:8305/,200,OK,116,0.011355,0.011202,default_timer
1,21  3月 2014,14:25:12,1395383113.0,http://192.168.0.250:8305/,200,OK,116,0.005224,0.005106,default_timer
1,21  3月 2014,14:25:13,1395383113.0,http://192.168.0.250:8305/,200,OK,116,0.004155,0.004096,default_timer
1,21  3月 2014,14:25:13,1395383113.01,http://192.168.0.250:8305/,200,OK,116,0.006636,0.006546,default_timer
1,21  3月 2014,14:25:13,1395383113.02,http://192.168.0.250:8305/,200,OK,116,0.008705,0.008618,default_timer
1,21  3月 2014,14:25:13,1395383113.02,http://192.168.0.250:8305/,200,OK,116,0.004468,0.004378,default_timer
1,21  3月 2014,14:25:13,1395383113.03,http://192.168.0.250:8305/,200,OK,116,0.005589,0.005408,default_timer
1,21  3月 2014,14:25:13,1395383113.04,http://192.168.0.250:8305/,200,OK,116,0.006310,0.006027,default_timer
1,21  3月 2014,14:25:13,1395383113.05,http://192.168.0.250:8305/,200,OK,116,0.007671,0.007527,default_timer
1,21  3月 2014,14:25:13,1395383113.06,http://192.168.0.250:8305/,200,OK,116,0.007565,0.007373,default_timer
1,21  3月 2014,14:25:13,1395383113.07,http://192.168.0.250:8305/,200,OK,116,0.007439,0.007173,default_timer
1,21  3月 2014,14:25:13,1395383113.08,http://192.168.0.250:8305/,200,OK,116,0.006960,0.006780,default_timer
1,21  3月 2014,14:25:13,1395383113.08,http://192.168.0.250:8305/,200,OK,116,0.004648,0.004536,default_timer
1,21  3月 2014,14:25:13,1395383113.09,http://192.168.0.250:8305/,200,OK,116,0.005289,0.005160,default_timer
1,21  3月 2014,14:25:13,1395383113.1,http://192.168.0.250:8305/,200,OK,116,0.005582,0.005463,default_timer
1,21  3月 2014,14:25:13,1395383113.1,http://192.168.0.250:8305/,200,OK,116,0.004842,0.004685,default_timer
1,21  3月 2014,14:25:13,1395383113.11,http://192.168.0.250:8305/,200,OK,116,0.004893,0.004772,default_timer
1,21  3月 2014,14:25:13,1395383113.12,http://192.168.0.250:8305/,200,OK,116,0.005104,0.004991,default_timer
1,21  3月 2014,14:25:13,1395383113.12,http://192.168.0.250:8305/,200,OK,116,0.005055,0.004812,default_timer
1,21  3月 2014,14:25:13,1395383113.13,http://192.168.0.250:8305/,200,OK,116,0.004750,0.004639,default_timer
1,21  3月 2014,14:25:13,1395383113.14,http://192.168.0.250:8305/,200,OK,116,0.004815,0.004704,default_timer
1,21  3月 2014,14:25:13,1395383113.14,http://192.168.0.250:8305/,200,OK,116,0.004767,0.004661,default_timer
1,21  3月 2014,14:25:13,1395383113.15,http://192.168.0.250:8305/,200,OK,116,0.004989,0.004866,default_timer
1,21  3月 2014,14:25:13,1395383113.16,http://192.168.0.250:8305/,200,OK,116,0.009558,0.009440,default_timer
1,21  3月 2014,14:25:13,1395383113.17,http://192.168.0.250:8305/,200,OK,116,0.004865,0.004697,default_timer
1,21  3月 2014,14:25:13,1395383113.17,http://192.168.0.250:8305/,200,OK,116,0.005642,0.005498,default_timer
1,21  3月 2014,14:25:13,1395383113.18,http://192.168.0.250:8305/,200,OK,116,0.004683,0.004569,default_timer
1,21  3月 2014,14:25:13,1395383113.19,http://192.168.0.250:8305/,200,OK,116,0.004937,0.004814,default_timer
1,21  3月 2014,14:25:13,1395383113.19,http://192.168.0.250:8305/,200,OK,116,0.004755,0.004640,default_timer
1,21  3月 2014,14:25:13,1395383113.2,http://192.168.0.250:8305/,200,OK,116,0.005052,0.004926,default_timer
1,21  3月 2014,14:25:13,1395383113.2,http://192.168.0.250:8305/,200,OK,116,0.004895,0.004733,default_timer
1,21  3月 2014,14:25:13,1395383113.21,http://192.168.0.250:8305/,200,OK,116,0.005447,0.005049,default_timer
1,21  3月 2014,14:25:13,1395383113.22,http://192.168.0.250:8305/,200,OK,116,0.006747,0.006620,default_timer
1,21  3月 2014,14:25:13,1395383113.23,http://192.168.0.250:8305/,200,OK,116,0.006399,0.006247,default_timer
1,21  3月 2014,14:25:13,1395383113.24,http://192.168.0.250:8305/,200,OK,116,0.004795,0.004681,default_timer
1,21  3月 2014,14:25:13,1395383113.24,http://192.168.0.250:8305/,200,OK,116,0.005178,0.005059,default_timer
1,21  3月 2014,14:25:13,1395383113.25,http://192.168.0.250:8305/,200,OK,116,0.004817,0.004706,default_timer
1,21  3月 2014,14:25:13,1395383113.26,http://192.168.0.250:8305/,200,OK,116,0.006112,0.005893,default_timer
1,21  3月 2014,14:25:13,1395383113.26,http://192.168.0.250:8305/,200,OK,116,0.005024,0.004856,default_timer
1,21  3月 2014,14:25:13,1395383113.27,http://192.168.0.250:8305/,200,OK,116,0.005622,0.005491,default_timer
1,21  3月 2014,14:25:13,1395383113.28,http://192.168.0.250:8305/,200,OK,116,0.006888,0.004829,default_timer
1,21  3月 2014,14:25:13,1395383113.29,http://192.168.0.250:8305/,200,OK,116,0.005146,0.005010,default_timer
1,21  3月 2014,14:25:13,1395383113.29,http://192.168.0.250:8305/,200,OK,116,0.004747,0.004464,default_timer
1,21  3月 2014,14:25:13,1395383113.3,http://192.168.0.250:8305/,200,OK,116,0.004557,0.004429,default_timer
1,21  3月 2014,14:25:13,1395383113.3,http://192.168.0.250:8305/,200,OK,116,0.005080,0.004952,default_timer
1,21  3月 2014,14:25:13,1395383113.31,http://192.168.0.250:8305/,200,OK,116,0.007930,0.007798,default_timer
1,21  3月 2014,14:25:13,1395383113.32,http://192.168.0.250:8305/,200,OK,116,0.006862,0.006755,default_timer
1,21  3月 2014,14:25:13,1395383113.33,http://192.168.0.250:8305/,200,OK,116,0.005106,0.004993,default_timer
1,21  3月 2014,14:25:13,1395383113.34,http://192.168.0.250:8305/,200,OK,116,0.008912,0.008808,default_timer
1,21  3月 2014,14:25:13,1395383113.35,http://192.168.0.250:8305/,200,OK,116,0.006530,0.006403,default_timer
1,21  3月 2014,14:25:13,1395383113.35,http://192.168.0.250:8305/,200,OK,116,0.004920,0.004749,default_timer
1,21  3月 2014,14:25:13,1395383113.36,http://192.168.0.250:8305/,200,OK,116,0.005825,0.005639,default_timer
1,21  3月 2014,14:25:13,1395383113.37,http://192.168.0.250:8305/,200,OK,116,0.004805,0.004641,default_timer
1,21  3月 2014,14:25:13,1395383113.37,http://192.168.0.250:8305/,200,OK,116,0.006144,0.005941,default_timer
1,21  3月 2014,14:25:13,1395383113.38,http://192.168.0.250:8305/,200,OK,116,0.005020,0.004892,default_timer
1,21  3月 2014,14:25:13,1395383113.39,http://192.168.0.250:8305/,200,OK,116,0.005075,0.004921,default_timer
1,21  3月 2014,14:25:13,1395383113.39,http://192.168.0.250:8305/,200,OK,116,0.004684,0.004571,default_timer
1,21  3月 2014,14:25:13,1395383113.4,http://192.168.0.250:8305/,200,OK,116,0.004800,0.004687,default_timer
1,21  3月 2014,14:25:13,1395383113.41,http://192.168.0.250:8305/,200,OK,116,0.004585,0.004458,default_timer
1,21  3月 2014,14:25:13,1395383113.41,http://192.168.0.250:8305/,200,OK,116,0.003929,0.003780,default_timer
